condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,image_strat.stopped,key_resp_strat_control.stopped,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,180,False,True,19,sm5,340,160,output_pairs/3Dd_180_WM/3Dd_180_WM_19_1_sm_5_340deg.png,output_pairs/3Dd_180_WM/3Dd_180_WM_19_2_sm_5_160deg.png,575,comma,,,,,,,,,,,,,0,1,1,1,0,1,1,1,3049.1255182999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058.314424600001,3058.3467010000004,3058.3467010000004,3060.347328,3060.347328,3060.3177197000005,2.0,['period'],[0.8549163999996381],[None],3060.3178651,3060.347328,3062.314284100001,3062.3772155999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049.047740600001,3049.1255182999994,3050.0472616000006,3050.147371500001,3054.0469988000004,3054.080390000001,3055.0807110000005,3055.0807110000005,3055.0807110000005,3058.3140965000002,period,0,3.215989100001025,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,180,True,True,2,obj2,340,160,output_pairs/3Dd_180_M_WM/3Dd_180_M_WM_02_1_obj_2_340deg.png,output_pairs/3Dd_180_M_WM/3Dd_180_M_WM_02_2_obj_2_160deg.png,92,period,,,,,,,,,,,,,0,1,1,1,0,2,2,2,3062.3772155999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071.0811515000005,3071.1134937999996,3071.1134937999996,3073.1136664000005,3073.1136664000005,3073.084116,2.0,['period'],[0.8957316999985778],[None],3073.084267600001,3073.1136664000005,3075.0812095,3075.14444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062.3145043000004,3062.3772155999995,3063.313937500001,3063.380627800001,3067.3140858999996,3067.3140858999996,3068.314357000001,3068.314357000001,3068.314357000001,3071.0809093999997,period,1,2.7340817999993305,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,0,False,True,12,obj1,80,80,output_pairs/3Dd_0_WM/3Dd_0_WM_12_1_obj_11_80deg.png,output_pairs/3Dd_0_WM/3Dd_0_WM_12_2_obj_11_80deg.png,26,comma,,,,,,,,,,,,,0,1,1,1,0,3,3,3,3075.14444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3082.081615700001,3082.1141224000003,3082.1141224000003,3084.1140311,3084.1140311,3084.0851251000004,4.0,['rshift'],[0.07916809999915131],[None],3084.0853057000004,3084.1140311,3086.081162300001,3086.1370886000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075.0813885000007,3075.14444,3076.0806826000007,3076.1473124000004,3080.0802624999997,3080.0802624999997,3081.0804721000004,3081.0804721000004,3081.0804721000004,3082.0814135,comma,1,0.9679995999995299,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,180,True,True,14,obj8,80,260,output_pairs/3Dd_180_M_WM/3Dd_180_M_WM_14_1_obj_8_80deg.png,output_pairs/3Dd_180_M_WM/3Dd_180_M_WM_14_2_obj_8_260deg.png,65,period,,,,,,,,,,,,,0,1,1,1,0,4,4,4,3086.1370886000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094.9483129,3094.980810500001,3094.980810500001,3096.9807418,3096.9807418,3096.951192800001,2.0,['period'],[0.9883837000015774],[None],3096.9513377000003,3096.9807418,3098.947798700001,3099.0092141000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086.081368000001,3086.1370886000004,3087.080750000001,3087.1473781000004,3091.0809001,3091.0809001,3092.0808182,3092.0808182,3092.0808182,3094.948087300001,comma,0,2.849116800000047,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,180,False,True,12,sm2,0,180,output_pairs/3Dd_180_WM/3Dd_180_WM_12_1_sm_2_0deg.png,output_pairs/3Dd_180_WM/3Dd_180_WM_12_2_sm_2_180deg.png,565,comma,,,,,,,,,,,,,0,1,1,1,0,5,5,5,3099.0092141000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3106.548291500001,3106.580475500001,3106.580475500001,3108.5804284999995,3108.5804284999995,3108.5520020000004,2.0,['period'],[0.7325051999996504],[None],3108.5521608,3108.5804284999995,3110.5480047,3110.603207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3098.9480206999997,3099.0092141000005,3099.947436800001,3100.0140917999997,3103.9475232000004,3103.9475232000004,3104.947572700001,3104.947572700001,3104.947572700001,3106.548035400001,period,0,1.5821581999989576,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,120,True,True,25,obj5,260,20,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_25_1_obj_5_260deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_25_2_obj_5_20deg.png,747,period,,,,,,,,,,,,,0,1,1,1,0,6,6,6,3110.603207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120.8817715999994,3120.9139405999995,3120.9139405999995,3122.9139393999994,3122.9139393999994,3122.884532,2.0,['period'],[0.5508543999985704],[None],3122.8846945999994,3122.9139393999994,3124.881174600001,3124.9508705999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110.5482027,3110.603207,3111.547976,3111.6146522,3115.5476289,3115.5476289,3116.547547100001,3116.547547100001,3116.547547100001,3120.8815467000004,comma,0,4.325822400000106,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,0,True,True,26,sm5,120,120,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_26_1_sm_5_120deg.png,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_26_2_sm_5_120deg.png,477,period,,,,,,,,,,,,,0,1,1,1,0,7,7,7,3124.9508705999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132.7482586999995,3132.780469700001,3132.780469700001,3134.7805917999995,3134.7805917999995,3134.751067000001,3.0,['slash'],[0.9092923000007431],[None],3134.7512191000005,3134.7805917999995,3136.748290900001,3136.8116604000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3124.8813678999995,3124.9508705999997,3125.8810629,3125.9810529000006,3129.8806158000007,3129.9140320999995,3130.9145193000004,3130.8810206,3130.8810206,3132.7480051000002,period,1,1.8567784000006213,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,120,False,True,14,obj7,60,180,output_pairs/3Dd_120_WM/3Dd_120_WM_14_1_obj_7_60deg.png,output_pairs/3Dd_120_WM/3Dd_120_WM_14_2_obj_7_180deg.png,357,comma,,,,,,,,,,,,,0,1,1,1,0,8,8,8,3136.8116604000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143.7488555,3143.7810893999995,3143.7810893999995,3145.7806431999998,3145.7806431999998,3145.7514069999997,2.0,['period'],[0.7161931000009645],[None],3145.7515685,3145.7806431999998,3147.7480863,3147.8033164999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3136.7484671,3136.8116604000006,3137.7476566000005,3137.814359,3141.7474287000005,3141.7474287000005,3142.7477571,3142.7477571,3142.7477571,3143.7486566999996,period,0,0.9744145999993634,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,60,True,True,11,obj9,240,300,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_11_1_obj_9_240deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_11_2_obj_9_300deg.png,268,period,,,,,,,,,,,,,0,1,1,1,0,9,9,9,3147.8033164999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155.582085,3155.6143723999994,3155.6143723999994,3157.614100500001,3157.614100500001,3157.584581500001,None,None,,,3157.5846746000007,3157.614100500001,3159.5820225999996,3159.6472310999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3147.7482868000006,3147.8033164999997,3148.7916157,3148.8144845999996,3152.8144159000003,3152.7811020999998,3153.7811669000002,3153.7482789000005,3153.7482789000005,3155.581876800001,period,1,1.8128927999987354,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,120,True,True,17,obj4,220,340,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_17_1_obj_4_220deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_17_2_obj_4_340deg.png,762,period,,,,,,,,,,,,,0,1,1,1,0,10,10,10,3159.6472310999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167.9150692000003,3167.947358900001,3167.947358900001,3169.9478574000004,3169.9478574000004,3169.9181585000006,2.0,['period'],[1.0379059999995661],[None],3169.918313,3169.9478574000004,3171.9150718,3171.9776273000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3159.5822100999994,3159.6472310999998,3160.581015900001,3160.6477999,3164.580710100001,3164.6142124,3165.614416800001,3165.5810898,3165.5810898,3167.914815100001,period,1,2.3092539999997825,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,0,True,True,19,sm4,200,200,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_19_1_sm_4_200deg.png,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_19_2_sm_4_200deg.png,449,period,,,,,,,,,,,,,0,1,1,1,0,11,11,11,3171.9776273000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182.148975100001,3182.1811529999995,3182.1811529999995,3184.180869400001,3184.180869400001,3184.151538100001,None,None,,,3184.1516267000006,3184.180869400001,3186.1481920000006,3186.1957550999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171.9152637000007,3171.9776273000007,3172.914471,3172.981057500001,3176.914265900001,3176.914265900001,3177.9144834,3177.9144834,3177.9144834,3182.1487705,period,1,4.222582500000499,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,120,True,True,19,obj5,300,180,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_19_1_obj_5_300deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_19_2_obj_5_180deg.png,741,period,,,,,,,,,,,,,0,1,1,1,0,12,12,12,3186.1957550999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194.6487233000007,3194.6807774999997,3194.6807774999997,3196.681222200001,3196.681222200001,3196.6517272,2.0,['period'],[1.4332727000000887],[None],3196.6519004,3196.681222200001,3198.6485973,3198.7037366000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3186.148395100001,3186.1957550999996,3187.1480520000005,3187.214834300001,3191.147850900001,3191.147850900001,3192.1480539000004,3192.1480539000004,3192.1480539000004,3194.6484719,comma,0,2.478141900000992,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,60,False,True,21,obj9,240,300,output_pairs/3Dd_60_WM/3Dd_60_WM_21_1_obj_9_240deg.png,output_pairs/3Dd_60_WM/3Dd_60_WM_21_2_obj_9_300deg.png,593,comma,,,,,,,,,,,,,0,1,1,1,0,13,13,13,3198.7037366000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208.282066400001,3208.3142537000003,3208.3142537000003,3210.3148686000004,3210.3148686000004,3210.2854389000004,1.0,['comma'],[1.775866699999824],[None],3210.2855856999995,3210.3148686000004,3212.2821222000002,3212.3430449000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3198.6487737000007,3198.7037366000004,3199.6480823,3199.7147970999995,3203.647620400001,3203.680975700001,3204.6811056000006,3204.6476734999997,3204.6476734999997,3208.2818356999996,period,0,3.6098860000001878,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,0,True,True,29,obj1,100,100,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_29_1_obj_11_100deg.png,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_29_2_obj_11_100deg.png,460,period,,,,,,,,,,,,,0,1,1,1,0,14,14,14,3212.3430449000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3225.0837004999994,3225.1143900999996,3225.1143900999996,3227.1143687000003,3227.1143687000003,3227.0850661000004,1.0,['comma'],[1.5344850000001315],[None],3227.0852268,3227.1143687000003,3229.081937000001,3229.1448034999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212.2822921999996,3212.3430449000007,3213.2812644999995,3213.3480455999998,3217.2813902,3217.3145805000004,3218.3146978000004,3218.281419500001,3218.281419500001,3225.0835019000006,period,1,6.799615600000834,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,3D,d,120,False,True,32,obj1,200,80,output_pairs/3Dd_120_WM/3Dd_120_WM_32_1_obj_13_200deg.png,output_pairs/3Dd_120_WM/3Dd_120_WM_32_2_obj_13_80deg.png,367,comma,,,,,,,,,,,,,0,1,1,1,0,15,15,15,3229.1448034999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3238.3491452,3238.3813838000005,3238.3813838000005,,,3240.3531867,2.0,['period'],[1.4204022000012628],[None],3240.3533368000008,3240.3811709,3242.3484774999997,3242.3818725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3229.082111900001,3229.1448034999994,3230.1150034,3230.1482682000005,3234.1148515000004,3234.1148515000004,3235.1152332,3235.1152332,3235.1152332,3238.3489370999996,comma,1,3.2310097999998106,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_1.xlsx,You are entering 3D depth single block,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242.3485409999994,3242.3818725,3242.3818725,3250.3517002999997,2.0,['period'],[2.650973600000725],[None],3250.3518354000007,3252.782389,rshift,3250.381162400001,3250.381162400001,,,,,,,,,,,3250.381162400001,3250.381162400001,2.380456699998831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_2.xlsx,You are entering 3D depth single block,1,0,0,3D,d,120,False,True,29,obj1,40,160,output_pairs/3Dd_120_WM/3Dd_120_WM_29_1_obj_14_40deg.png,output_pairs/3Dd_120_WM/3Dd_120_WM_29_2_obj_14_160deg.png,376,comma,,,,,,,,,,,,,0,2,2,2,0,0,0,0,3252.842958700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260.349441100001,3260.3815209000004,3260.3815209000004,3262.381105300001,3262.381105300001,3262.3514787000004,1.0,['comma'],[1.1398922999997012],[None],3262.351722900001,3262.381105300001,3264.3489291000005,3264.4028614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252.799129000001,3252.842958700001,3253.781803400001,3253.848411000001,3257.7812754000006,3257.8145951999995,3258.8149396999997,3258.8149396999997,3258.8149396999997,3260.349145600001,period,0,1.5058303999994678,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_2.xlsx,You are entering 3D depth single block,1,0,0,3D,d,120,False,True,1,sm1,80,320,output_pairs/3Dd_120_WM/3Dd_120_WM_01_1_sm_1_80deg.png,output_pairs/3Dd_120_WM/3Dd_120_WM_01_2_sm_1_320deg.png,352,comma,,,,,,,,,,,,,0,2,2,2,0,1,1,1,3264.4028614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272.8488474000005,3272.8813928,3272.8813928,3274.8817191,3274.8817191,3274.8522474,2.0,['period'],[1.080199600000924],[None],3274.8524036,3274.8817191,3276.8487729000008,3276.9014688000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264.3491022,3264.4028614,3265.3483032000004,3265.4151937999995,3269.3484159,3269.3815618999997,3270.3816681999997,3270.3816681999997,3270.3816681999997,3272.8485920000003,period,0,2.444212599999446,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_2.xlsx,You are entering 3D depth single block,1,0,0,3D,d,60,True,True,21,obj1,80,20,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_21_1_obj_10_80deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_21_2_obj_10_20deg.png,256,period,,,,,,,,,,,,,0,2,2,2,0,2,2,2,3276.9014688000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285.549163900001,3285.581214,3285.581214,3287.5813450000005,3287.5813450000005,3287.5517954000006,2.0,['period'],[1.1239144999999553],[None],3287.5519373999996,3287.5813450000005,3289.5487438,3289.6012002999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276.8489907000003,3276.9014688000007,3277.8488442,3277.9150315000006,3281.8485187999995,3281.8485187999995,3282.8481601000003,3282.8481601000003,3282.8481601000003,3285.5489495,comma,0,2.681580100001156,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_2.xlsx,You are entering 3D depth single block,1,0,0,3D,d,120,True,True,6,obj9,100,220,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_06_1_obj_9_100deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_06_2_obj_9_220deg.png,766,period,,,,,,,,,,,,,0,2,2,2,0,3,3,3,3289.6012002999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.6826457000006,3300.7147112000002,3300.7147112000002,3302.7148686,3302.7148686,3302.6852478,3.0,['slash'],[1.3112651999999798],[None],3302.685399600001,3302.7148686,3304.682437200001,3304.7274798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289.548964200001,3289.6012002999996,3290.5483623,3290.6150608000007,3294.5485004,3294.5485004,3295.5486664,3295.5486664,3295.5486664,3300.6824282,comma,0,5.125001800000973,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_2.xlsx,You are entering 3D depth single block,1,0,0,3D,d,60,True,True,23,obj1,80,140,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_23_1_obj_15_80deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_23_2_obj_15_140deg.png,266,period,,,,,,,,,,,,,0,2,2,2,0,4,4,4,3304.7274798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315.4158379,3315.448296300001,3315.448296300001,3317.4485803000007,3317.4485803000007,3317.4190940000008,2.0,['period'],[1.9130105999993248],[None],3317.4192602000003,3317.4485803000007,3319.4157524,3319.4712779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3304.6826108999994,3304.7274798,3305.6818402999997,3305.748926,3309.681533500001,3309.7149195,3310.715180700001,3310.6819792000006,3310.6819792000006,3315.4156289000002,period,1,4.720484600000418,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dd_wm_mini_block_2.xlsx,You are entering 3D depth single block,1,0,0,3D,d,0,True,True,12,obj2,80,80,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_12_1_obj_2_80deg.png,output_pairs/3Dd_0_M_WM/3Dd_0_M_WM_12_2_obj_2_80deg.png,464,period,,,,,,,,,,,,,0,2,2,2,0,5,5,5,3319.4712779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328.9828521,3329.014836100001,3329.014836100001,3331.0152894000003,3331.0152894000003,3330.9857568000007,2.0,['period'],[1.5148019999996905],[None],3330.9859018000006,3331.0152894000003,3332.982576800001,3333.0415567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3319.4159557000003,3319.4712779,3320.4153062000005,3320.481646800001,3324.4152778000007,3324.4152778000007,3325.4152574,3325.4152574,3325.4152574,3328.9826147000003,period,1,3.5459116000001814,None,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
