condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,routine_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,img2.started,key_resp_3.started,text_5.stopped,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,image_strat.stopped,key_resp_strat_control.stopped,image.stopped,key_resp.stopped,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,True,True,8,obj1,240,240,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_08_1_obj_15_240deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_08_2_obj_15_240deg.png,514,period,0,10,10,10,,,,,0,5,5,5,,,,,,,,,2112.9943683000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.4659441999975,2120.498150200001,2120.498150200001,,,2122.4714546999894,3.0,['slash'],[0.531287899997551],[None],2122.4716015000013,2122.5030819000094,2124.4757632000255,,,,,,,,,,,,,2112.936740699981,2112.9943683000165,2113.9364919000072,2114.0031050000107,2117.936335299979,2117.936335299979,2118.936530900013,2118.936530900013,2118.936530900013,2120.465731700009,period,1,1.5246314999531023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,False,True,17,obj4,160,160,output_pairs/3Dp_0_WM/3Dp_0_WM_17_1_obj_4_160deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_17_2_obj_4_160deg.png,115,comma,0,10,10,10,,,,,0,6,6,6,,,,,,,,,2124.541909100022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.170701300027,2132.203201600001,2132.203201600001,,,2134.2002674000105,3.0,['slash'],[0.58620369998971],[None],2134.2004317999817,2134.2317130999872,2136.19874110003,,,,,,,,,,,,,2124.475928700005,2124.541909100022,2125.4695974999922,2125.5696163999964,2129.498407899984,2129.4651359000127,2130.4651463000337,2130.4651463000337,2130.4651463000337,2132.170487000025,comma,1,1.6925875000306405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,False,True,11,obj5,300,300,output_pairs/3Dp_0_WM/3Dp_0_WM_11_1_obj_5_300deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_11_2_obj_5_300deg.png,107,comma,0,10,10,10,,,,,0,7,7,7,,,,,,,,,2136.2776703999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.437158500019,2143.4697495999862,2143.4697495999862,,,2145.4670153000043,4.0,['rshift'],[0.7435192000120878],[None],2145.4671747999964,2145.4985640000086,2147.465393499995,,,,,,,,,,,,,2136.199037500017,2136.2776703999843,2137.1699843999813,2137.3090948000317,2141.1698153000325,2141.1698153000325,2142.175723100023,2142.175723100023,2142.175723100023,2143.436924299982,comma,1,1.2374313999898732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,False,True,4,obj8,100,340,output_pairs/3Dp_120_WM/3Dp_120_WM_04_1_obj_8_100deg.png,output_pairs/3Dp_120_WM/3Dp_120_WM_04_2_obj_8_340deg.png,320,comma,0,10,10,10,,,,,0,8,8,8,,,,,,,,,2147.5191815000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.8660868000006,2155.8986250000307,2155.8986250000307,,,2157.871952000016,3.0,['slash'],[0.5148460000054911],[None],2157.87217659998,2157.9032424000325,2159.8700312,,,,,,,,,,,,,2147.465660899994,2147.5191815000144,2148.4366398000275,2148.536653599993,2152.4365237000166,2152.4365237000166,2153.436620399996,2153.436620399996,2153.436620399996,2155.865878499986,period,0,2.416932399966754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,True,True,11,obj9,300,180,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_11_1_obj_9_300deg.png,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_11_2_obj_9_180deg.png,648,period,0,10,10,10,,,,,0,9,9,9,,,,,,,,,2159.9212240999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.776890499983,2167.798688800016,2167.798688800016,2169.7987594000297,2169.7987594000297,2169.769294400001,3.0,['slash'],[0.5908727000351064],[None],2169.7694922999945,2169.7987594000297,2171.776292500028,2171.8320927000022,,,,,,,,,,,,2159.870266999991,2159.9212240999914,2160.875692899979,2160.942487800028,2164.903213999991,2164.869928000029,2165.8698574000155,2165.8698574000155,2165.8698574000155,2167.7766258000047,period,1,1.8799723999691196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,True,True,28,obj1,20,20,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_28_1_obj_14_20deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_28_2_obj_14_20deg.png,543,period,0,10,10,10,,,,,0,10,10,10,,,,,,,,,2171.8320927000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.5376107000047,2179.5700606000028,2179.5700606000028,,,2181.5670258000027,3.0,['slash'],[0.4425469000125304],[None],2181.5671814000234,2181.5986700999783,2183.5701970999944,,,,,,,,,,,,,2171.776454799983,2171.8320927000022,2172.7990554000135,2172.836656300002,2176.7989572000224,2176.7989572000224,2177.8033435000107,2177.8033435000107,2177.8033435000107,2179.5373928000336,period,1,1.7222287999466062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,True,True,7,obj1,0,180,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_07_1_obj_15_0deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_07_2_obj_15_180deg.png,55,period,0,10,10,10,,,,,0,11,11,11,,,,,,,,,2183.6196032000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191.132751199999,2191.16538999998,2191.16538999998,,,2193.138509600016,3.0,['slash'],[0.6964220000081696],[None],2193.1386871000286,2193.17007490003,2195.136760000023,,,,,,,,,,,,,2183.57037099998,2183.6196032000007,2184.5425560000003,2184.64262410003,2188.5700604000012,2188.5366848999984,2189.542568999983,2189.542568999983,2189.542568999983,2191.1325239000143,period,1,1.5821954000275582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,False,True,13,obj1,180,120,output_pairs/3Dp_60_WM/3Dp_60_WM_13_1_obj_13_180deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_13_2_obj_13_120deg.png,409,comma,0,10,10,10,,,,,0,12,12,12,,,,,,,,,2195.21034759999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202.970802500029,2203.003308799991,2203.003308799991,2205.0033308999846,2205.0033308999846,2204.9735721999896,4.0,['rshift'],[0.690320800000336],[None],2204.97371380002,2205.0033308999846,2207.003463400004,,,,,,,,,,,,,2195.1369396999944,2195.21034759999,2196.136733899999,2196.2425205000327,2200.136768800032,2200.136768800032,2201.142724299978,2201.142724299978,2201.142724299978,2202.9706017000135,comma,1,1.8068741000024602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,True,True,9,obj1,0,180,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_09_1_obj_10_0deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_09_2_obj_10_180deg.png,53,period,0,10,10,10,,,,,0,13,13,13,,,,,,,,,2207.0572387999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217.1664235999924,2217.1987440999947,2217.1987440999947,2219.1989775000256,2219.1989775000256,2219.169673299999,2.0,['period'],[1.1496992000029422],[None],2219.1698180999956,2219.1989775000256,2221.176028600021,,,,,,,,,,,,,2207.003647900012,2207.0572387999855,2207.976081700006,2208.0700239000143,2211.9986968000303,2211.9986968000303,2212.9987526999903,2212.9987526999903,2212.9987526999903,2217.1662074999767,period,1,4.134613399975933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,False,True,22,obj1,220,160,output_pairs/3Dp_60_WM/3Dp_60_WM_22_1_obj_14_220deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_22_2_obj_14_160deg.png,407,comma,0,10,10,10,,,,,0,14,14,14,,,,,,,,,2221.2372127000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228.977074800001,2229.0092813000083,2229.0092813000083,,,2231.0004416999873,3.0,['slash'],[0.6368585999589413],[None],2231.0005949999904,2231.0322578999912,2233.003729799995,,,,,,,,,,,,,2221.1762081999914,2221.2372127000126,2222.1657873999793,2222.2368388000177,2226.1654300999944,2226.1654300999944,2227.1702231999952,2227.1702231999952,2227.1702231999952,2228.9768798000296,comma,1,1.8022841999772936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,True,True,19,sm2,140,80,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_19_1_sm_2_140deg.png,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_19_2_sm_2_80deg.png,288,period,0,10,10,10,,,,,0,15,15,15,,,,,,,,,2233.0731853999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.299737800029,2242.33207080001,2242.33207080001,,,2244.305272700032,2.0,['period'],[0.8491859000059776],[None],2244.3054196999874,2244.337031400006,2246.2998598000268,,,,,,,,,,,,,2233.0039111999795,2233.0731853999896,2233.976114000019,2234.103495599993,2237.998928999994,2237.998928999994,2238.999041599978,2238.999041599978,2238.999041599978,2242.2995042999974,period,1,3.294660700019449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246.29995830002,2246.336957600026,2246.336957600026,2254.304836400028,3.0,"['rshift', 'slash']","[1.4198643999989145, 7.692091700038873]","[None, None]",2254.3049728000187,2254.304994300008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,120,True,False,None,obj1,100,220,output_pairs/3Dp_120m/3Dp_120m_obj_1_100_to_220deg.png,None,2137,period,0,11,11,11,0,0,0,0,,,,,,,,,,,,,2255.647148600023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254.3051089000073,2254.3420805999776,2254.3420805999776,2255.5707320999936,rshift,1.2148259000387043,None,2255.583964599995,2255.647148600023,2256.5702936000307,2256.5702936000307,2256.669774000009,2263.337136199989,period,1,6.73901920003118,None,2263.3374497999903,2263.3759822000284,2263.3759822000284,,,2265.3672756000306,2.0,"['slash', 'period']","[0.6613719000015408, 1.8929400999913923]","[None, None]",2265.367545999994,2265.398870099976,2267.3705734999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,120,True,False,None,obj1,320,80,output_pairs/3Dp_120m/3Dp_120m_obj_13_320_to_80deg.png,None,2129,period,0,11,11,11,0,1,1,1,,,,,,,,,,,,,2267.4182435999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.370750700007,2267.4182435999974,2268.342896200018,2268.342896200018,2268.4364537000074,2271.5674357999815,period,1,3.222568599972874,None,2271.567662700021,2271.6031324000214,2271.6031324000214,,,2273.5777592000086,2.0,['period'],[0.6979588999529369],[None],2273.577907000028,2273.6096758000203,2275.5993369999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,0,False,False,None,obj1,280,None,output_pairs/3Dp_0/3Dp_0_obj_14_280deg.png,None,2145,comma,0,11,11,11,0,2,2,2,,,,,,,,,,,,,2275.63779160002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.5995703000226,2275.63779160002,2276.5762897999957,2276.5762897999957,2276.6419295999804,2278.0370727999834,comma,1,1.428914199990686,None,2278.0373561999877,2278.0699287999887,2278.0699287999887,2280.0659346000175,2280.0659346000175,2280.040694800031,4.0,['rshift'],[0.5125539999571629],[None],2280.0408370000077,2280.0659346000175,2282.037430700031,2282.0728066000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,0,False,False,None,obj1,180,None,output_pairs/3Dp_0/3Dp_0_obj_10_180deg.png,None,2149,comma,0,11,11,11,0,3,3,3,,,,,,,,,,,,,2282.0728066000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282.0376003999845,2282.0728066000156,2283.0370944000315,2283.0370944000315,2283.099390599993,2285.009534700017,comma,1,1.9526937000337057,None,2285.0097429000307,2285.042198800016,2285.042198800016,,,2287.034343699983,4.0,['rshift'],[0.38721680000890046],[None],2287.0345001000096,2287.065893399995,2289.0097975999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,0,False,False,None,obj9,260,None,output_pairs/3Dp_0/3Dp_0_obj_9_260deg.png,None,2150,comma,0,11,11,11,0,4,4,4,,,,,,,,,,,,,2289.0524132000282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.009972400032,2289.0524132000282,2290.0371458000154,2290.0371458000154,2290.0700163000147,2291.243023500021,comma,1,1.19922220002627,None,2291.243341900001,2291.2756316000014,2291.2756316000014,,,2293.2677764000255,4.0,['rshift'],[0.29713099997024983],[None],2293.2679343000054,2293.2992574999807,2295.270691199985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,180,False,False,None,obj1,80,260,output_pairs/3Dp_180/3Dp_180_obj_12_80_to_260deg.png,None,764,comma,0,11,11,11,0,5,5,5,,,,,,,,,,,,,2295.307540300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.2708708000137,2295.307540300011,2296.270432199992,2296.270432199992,2296.33681160002,2301.3333428000333,comma,1,5.046599799999967,None,2301.3335532000056,2301.365982200019,2301.365982200019,,,2303.3389798999997,2.0,['period'],[0.6468823000323027],[None],2303.339158900024,2303.370629700017,2305.3372731999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,120,False,False,None,obj2,280,40,output_pairs/3Dp_120/3Dp_120_obj_2_280_to_40deg.png,None,729,comma,0,11,11,11,0,6,6,6,,,,,,,,,,,,,2305.374495099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.337530700024,2305.374495099997,2306.343038799998,2306.343038799998,2306.3756557999877,2311.266417899984,comma,1,4.894803999981377,None,2311.266663599992,2311.299139700015,2311.299139700015,,,2313.2723401000258,2.0,['period'],[0.6014239999931306],[None],2313.2724871999817,2313.3039076999994,2315.270576399984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,180,True,False,None,obj1,320,140,output_pairs/3Dp_180m/3Dp_180m_obj_10_320_to_140deg.png,None,2036,period,0,11,11,11,0,7,7,7,,,,,,,,,,,,,2315.307476899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.2707635000115,2315.307476899994,2316.2705537999864,2316.2705537999864,2316.336797500029,2319.4333094999893,comma,0,3.150628699979279,None,2319.433523899992,2319.4662738000043,2319.4662738000043,,,2321.439625500003,2.0,['period'],[0.610443799989298],[None],2321.4398606999894,2321.4663188999984,2323.437269999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,0,True,False,None,obj5,180,None,output_pairs/3Dp_0m/3Dp_0m_obj_5_180deg.png,None,1710,period,0,11,11,11,0,8,8,8,,,,,,,,,,,,,2323.473294300027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323.4374580000294,2323.473294300027,2324.4432415000047,2324.4432415000047,2324.4757777000195,2326.0040254999767,period,1,1.538811899954453,None,2326.0042697000317,2326.036770100007,2326.036770100007,2328.0372307000216,2328.0372307000216,2328.007548100024,4.0,['rshift'],[0.5357812000438571],[None],2328.0076916000107,2328.0372307000216,2330.004292300029,2330.040579200024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,3D,p,120,True,False,None,obj9,220,340,output_pairs/3Dp_120m/3Dp_120m_obj_9_220_to_340deg.png,None,2117,period,0,11,11,11,0,9,9,9,,,,,,,,,,,,,2330.040579200024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.0044504000107,2330.040579200024,2331.003942999989,2331.003942999989,2331.0702330999775,2334.466672200011,period,1,3.457547199970577,None,2334.466896100028,2334.4990556000266,2334.4990556000266,,,2336.472729699977,3.0,['slash'],[0.9135354000027291],[None],2336.4728880000184,2336.5039622000186,2338.470771400025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
